Penetration of a Quasi-Static Slipping Crack into a Seismogenic Zone of Heterogeneous Fracture Resistance,Penetration of a quasi‐statically slipping crack into a seismogenic zone of heterogeneous fracture resistance,H Gao JR Rice,15,42.86%,42.86%
Slightly Curved or Kinked Cracks in Anisotropic Elastic Solids,Slightly curved or kinked cracks in anisotropic elastic solids,G Huajian,89,33.33%,33.33%
Interfacial Crack-Tip Fields in Anisotropic Elastic Solids,Interfacial crack-tip field in anisotropic elastic solids,H Gao,79,28.57%,28.57%
On Estimates of Stress Intensity Factors for Cracked Beams and Pipes,On estimates of stress intensity factors for cracked beams and pipes,G Huajian,54,36.36%,36.36%
Diffusion or Imperfection Modified Long Range Interaction Between a Line Dislocation and a Spherical Inclusion,Diffusion or imperfection modified long range interaction between a line dislocation and a spherical inclusion,H Gao,3,33.33%,33.33%
Three Dimensional Slightly Non-Planar Cracks,An interaction energy integral method for computation of mixed-mode stress intensity factors along non-planar crack fronts in three dimensions,B Moran,146,0.00%,0.00%
A Closed Interface Crack in Anisotropic Bimaterials,A closed interface crack in anisotropic bimaterials,H Gao,3,28.57%,28.57%
Stress Analysis of Holes in Anisotropic Elastic Solids: Conformal Mapping and Boundary Perturbation,Stress analysis of holes in anisotropic elastic solids: conformal mapping and boundary perturbation,H Gao,30,30.77%,30.77%
Weight Function Method for Interfacial Cracks in Anisotropic Bimaterials,Weight function method for interface cracks in anisotropic bimaterials,H Gao,26,33.33%,33.33%
Variation of Elastic T-Stresses along Slightly Wavy 3-D Crack Fronts,Variation of elastic T-stresses along slightly wavy 3D crack fronts,H Gao,14,30.00%,30.00%
Surface Roughening and Branching Instabilities in Dynamic Fracture,Surface roughening and branching instabilities in dynamic fracture,H Gao,122,37.50%,37.50%
Elementary Strength Theory of Cracked Beams,Elementary strength theory of cracked beams,WH Müller H Gao,35,33.33%,33.33%
"A Note On Curved, Cracked Beams",A note on curved cracked beams,WH Müller H Gao,20,16.67%,16.67%
Stress Singularities along a Cycloid Rough Surface,Stress singularities along a cycloid rough surface,G Huajian,146,42.86%,42.86%
A Note on the Elastic Contact Stiffness of a Layered medium,A note on the elastic contact stiffness of a layered medium,H Gao,30,54.55%,54.55%
Cusp-Like Flaws Along a Rough Surface,Cusp-like flaws along a rough surface,J Li H Gao,6,16.67%,16.67%
Some General Properties of Stress-Driven Surface Evolution in a Heteroepitaxial Thin Film Structure,Some general properties of stress-driven surface evolution in a heteroepitaxial thin film structure,H Gao,236,30.77%,30.77%
Dislocations in Inhomogeneous Media via A Moduli-Perturbation Approach: General Formulation and 2-D Solutions,Dislocations in inhomogeneous media via a moduli perturbation approach: General formulation and two‐dimensional solutions,Y Du P Segall H Gao,58,38.46%,35.71%
A Generalized Contact Model for Interface Cracks in Anisotropic Elastic Solids,A generalized Comninou contact model for interface cracks in anisotropic elastic solids,H Gao,11,27.27%,25.00%
Mass-Conserved Morphological Evolution of Hypocycloid Cavities: A Model of Diffusive Crack Initiation with No Associated Energy Barrier,Mass-conserved morphological evolution of hypocycloid cavities: a model of diffusive crack initiation with no associated energy barrier,H Gao,23,17.65%,17.65%
Diffusive Surface Instabilities Induced by Electromechanical Loading,Diffusive surface instabilities induced by electromechanical loading,H Gao,10,28.57%,28.57%
"A Semi-Infinite Crack in Front of a Circular, Thermally Mismatched Heterogeneity","A semi-infinite crack in front of a circular, thermally mismatched heterogeneity",WH Müller H Gao,6,36.36%,36.36%
A Theory of Local Limiting Speed in Dynamic Fracture,A theory of local limiting speed in dynamic fracture,H Gao,157,33.33%,33.33%
An Invariance Property of Local Energy Release Rates in a Strip Saturation Model of Piezoelectric Fracture,[CITATION][C] An invariance property of local energy release rate in a strip saturation model of piezoelectric fracture,H Gao,73,31.25%,29.41%
Local and Global Energy Release Rates for an Electrically Yielded Crack in a Piezoelectric Ceramic,Local and global energy release rates for an electrically yielded crack in a piezoelectric ceramic,H Gao,486,40.00%,40.00%
A Twinned Wedge in a Si-Ge Epitaxial Film: Twofold Σ9 Twinning,A twinned wedge in a Si-Ge epitaxial film: Twofold Σ= 9 twinning,P Müllner H Gao CS Ozkan,21,45.45%,41.67%
Strain Relaxation and Defect Formation in Heteroepitaxial Si1-xGex Films Via Surface Roughening Induced by Controlled Annealing Experiments,Strain relaxation and defect formation in heteroepitaxial  films via surface roughening induced by controlled annealing experiments,CS Ozkan H Gao,153,23.53%,23.53%
Electrical Nonlinearity in Fracture of Piezoelectric Ceramics,Electrical nonlinearity in fracture of piezoelectric ceramics,H Gao,86,42.86%,42.86%
Quasi-Static Dislocations in Three Dimensional Inhomogeneous Media,Quasi‐static dislocations in three dimensional inhomogeneous media,Y Du P Segall H Gao,31,14.29%,14.29%
Elastic Waves in a Hyperelastic Solid Near Its Plane Strain Equibiaxial Cohesive Limit,Elastic waves in a hyperelastic solid near its plane-strain equibiaxial cohesive limit,H Gao,39,23.08%,25.00%
Mixed Mode Fracture in Epicycloid Specimens I. Thermal Inclusions,Mixed mode fracture in epicycloid specimens. I—Thermal inclusions,WH Müller,5,22.22%,25.00%
Mixed Mode Fracture in Epicycloid Specimens II. Point Force Loading,Mixed mode fracture in epicycloid specimens II. Point force loading,WH Müller,3,40.00%,40.00%
Numerical Simulation of Crack Growth in an Isotropic Solid With Randomized Internal Cohesive Bonds,Numerical simulation of crack growth in an isotropic solid with randomized internal cohesive bonds,H Gao,326,28.57%,28.57%
Indentation Size Effects in Crystalline Materials: A Law for Strain Gradient Plasticity,Indentation size effects in crystalline materials: a law for strain gradient plasticity,H Gao,2694,25.00%,25.00%
Perturbation Studies of Plane Cracks,A first-order perturbation analysis of crack trapping by arrays of obstacles,H Gao JR Rice,275,40.00%,9.09%
Anomalous Brittle-Ductile Fracture Behaviors in FCC Crystals,Generalized stacking fault energies for embedded atom FCC metals,JA Zimmerman H Gao,244,14.29%,11.11%
Ab initio Dynamics of Rapid Fracture,Ab initio dynamics of rapid fracture,FF Abraham,48,50.00%,50.00%
An Atomistic Interpretation of Interface Stress,[CITATION][C] An atomistic interpretation of interface stress,H Gao,111,33.33%,28.57%
Crack Nucleation and Growth as Strain Localization in a Virtual-Bond Continuum,Crack nucleation and growth as strain localization in a virtual-bond continuum,H Gao,198,45.45%,45.45%
Dislocations Faster Than the Speed of Sound,Dislocations faster than the speed of sound,H Gao,207,42.86%,42.86%
Atomistic Models of Dislocation Formation at Crystal Surface Ledges in in Si1-xGex /Si(100) Heteroepitaxial Thin Films,Atomistic models of dislocation formation at crystal surface ledges in Si1-xGex/Si (100) heteroepitaxial thin films,H Gao CS Ozkan JA Zimmerman,44,25.00%,33.33%
Surface Roughening of Heteroepitaxial Thin Films,Surface roughening of heteroepitaxial thin films,H Gao,265,33.33%,33.33%
Mechanism-Based Strain Gradient Plasticity - I. Theory,Mechanism-based strain gradient plasticity—I. Theory,H Gao Y Huang JW Hutchinson,1368,14.29%,20.00%
Mixed Mode Fracture in Epicycloid Specimens III. Dislocations,Mixed mode fracture in epicycloid specimens iii. Dislocations,WH Müller,1,37.50%,37.50%
On Radiation-Free Transonic Motion of Cracks and Dislocations,On radiation-free transonic motion of cracks and dislocations,H Gao Y Huang AJ Rosakis,76,37.50%,37.50%
Numerical Study of Electro-Migration Voiding by Evolving Level Set Functions on a Fixed Cartesian Grid,A numerical study of electro-migration voiding by evolving level set functions on a fixed Cartesian grid,Z Li H Zhao H Gao,93,33.33%,31.25%
Crack-Like Grain Boundary Diffusion Wedges in Thin Metal Films,Crack-like grain-boundary diffusion wedges in thin metal films,H Gao L Zhang E Arzt,232,11.11%,12.50%
Mechanism-Based Strain Gradient Plasticity - II. Analysis,Mechanism-based strain gradient plasticity—II. Analysis,Y Huang H Gao JW Hutchinson,553,14.29%,20.00%
Stress Driven Surface Evolution in Heteroepitaxial Thin Films: Anisotropy of 2-D Roughening Mode,Stress-driven surface evolution in heteroepitaxial thin films: Anisotropy of the two-dimensional roughening mode,CS Ozkan H Gao,26,23.08%,23.08%
Modeling Plasticity at the Micron Scale,Plasticity at the micron scale,JW Hutchinson,366,50.00%,60.00%
Electromechanical Fracture in Piezoelectric Ceramics,Electromechanical fracture in piezoelectric ceramics,H Gao,6,40.00%,40.00%
Explanation for Fracture Spacing in Layered Materials,Explanation for fracture spacing in layered materials,DD Pollard H Gao,170,42.86%,42.86%
Generalized Stacking Fault Energies for Embedded Atom FCC Metals,Generalized stacking fault energies for embedded atom FCC metals,JA Zimmerman H Gao,244,33.33%,33.33%
How Fast Can Cracks Propagate?,How fast can cracks propagate?,FF Abraham H Gao,205,20.00%,20.00%
Driving Force and Nucleation of Supersonic Dislocations,Driving force and nucleation of supersonic dislocations,H Gao,32,42.86%,42.86%
Spacing of Edge Fractures in Layered Materials,Spacing of edge fractures in layered materials,DD Pollard H Gao,13,42.86%,42.86%
Non-Existence of Separable Crack Tip Field in Mechanism-Based Strain Gradient Plasticity,Non-existence of separable crack tip field in mechanism-based strain gradient plasticity,Y Huang H Gao,31,18.18%,18.18%
A Study of Micro-Indentation Hardness Tests by Mechanism-Based Strain Gradient Plasticity,A study of microindentation hardness tests by mechanism-based strain gradient plasticity,Y Huang Z Xue H Gao,213,27.27%,27.27%
Viscoelastic Thermal Stress in Cooling Basalt Flows,Viscoelastic thermal stress in cooling basalt flows,H Gao,41,28.57%,28.57%
“Exact Solution of Integro-Differential Equations of Diffusion Along a Grain Boundary,Exact solution of integro-differential equations of diffusion along a grain boundary,H Gao,14,27.27%,27.27%
Plasticity Contributions to Interface Adhesion in Thin-Film Interconnect Structures,Plasticity contributions to interface adhesion in thin-film interconnect structures,M Lane A Vainchtein,176,33.33%,33.33%
Effect of Local Polarization Switching on Piezoelectric Fracture,Effect of local polarization switching on piezoelectric fracture,H Gao,71,37.50%,37.50%
Taylor-Base Nonlocal Theory of Plasticity,4. THEORETICAL MODELING AND SCALING,ZP Bažant HD Espinosa,0,0.00%,0.00%
Intersonic Crack Propagation—Part I: The Fundamental Solution,Intersonic crack propagation—part I: the fundamental solution,Y Huang H Gao,52,28.57%,28.57%
Microstructural Modeling of Ferroelectric Fracture,Microstructural modeling of ferroelectric fracture,H Gao,32,40.00%,40.00%
“Constrained Diffusional Creep in UHV-Produced Copper Thin Films,Constrained diffusional creep in UHV-produced copper thin films,D Weiss H Gao E Arzt,150,12.50%,12.50%
Continuum and Atomistic Studies of Intersonic Crack Propagation,Continuum and atomistic studies of intersonic crack propagation,H Gao Y Huang FF Abraham,148,37.50%,37.50%
On the Spacing Between Dislocation Nucleation Sources at Crack Tips,On the spacing between dislocation nucleation sources at crack tips,KJ Hsia H Gao,4,30.00%,30.00%
Taylor-Based Nonlocal Theory of Plasticity: Numerical Studies of the Micro-Indentation Experiments and Crack Tip Fields,Taylor-based nonlocal theory of plasticity: numerical studies of the micro-indentation experiments and crack tip fields,Y Huang H Gao,41,26.67%,26.67%
Effect of Intrinsic Lattice Resistance in Strain Gradient Plasticity,Effect of intrinsic lattice resistance in strain gradient plasticity,Y Huang H Gao,83,33.33%,33.33%
A Finite Deformation Theory of Strain Gradient Plasticity,A finite deformation theory of strain gradient plasticity,KC Hwang H Jiang Y Huang H Gao,82,25.00%,25.00%
Physics-Based Modeling of Brittle Fracture: Cohesive Formulations and the Application of Meshfree Methods,Physics-based modeling of brittle fracture: cohesive formulations and the application of meshfree methods,,168,30.77%,30.77%
Diffusional Creep: Stresses and Strain Rates in Thin Films and Multilayers,Diffusional creep: stresses and strain rates in thin films and multilayers,D Josell H Gao,35,36.36%,36.36%
Intersonic Crack Propagation - Part II: Suddenly Stopping Crack,Intersonic crack propagation—part II: suddenly stopping crack,Y Huang H Gao,19,22.22%,28.57%
Report on ONR Workshop on Fracture Scaling,Report on ONR workshop on fracture scaling,ZP Bažant,3,57.14%,57.14%
Numerical Simulation of Cohesive Fracture by the Virtual-Internal-Bond Model,Numerical simulation of cohesive fracture by the virtual-internal-bond model,Y Huang H Gao,57,44.44%,44.44%
Simulating Materials Failure by Using Up to One Billion Atoms and the World's Fastest Computer: Brittle Fracture,Simulating materials failure by using up to one billion atoms and the world's fastest computer: Brittle fracture,FF Abraham H Gao,165,35.29%,35.29%
Simulating Materials Failure by Using Up to One Billion Atoms and the World's Fastest Computer: Work-Hardening,Simulating materials failure by using up to one billion atoms and the world's fastest computer: Work-hardening,FF Abraham H Gao,153,31.25%,31.25%
Coupled Grain Boundary and Surface Diffusion in a Polycrystalline Thin Films Constrained by Substrate,Coupled grain boundary and surface diffusion in a polycrystalline thin film constrained by substrate,H Gao,26,35.71%,35.71%
Dislocation Core Spreading at Interfaces Between Metal Films and Amorphous Substrates,Dislocation core spreading at interfaces between metal films and amorphous substrates,H Gao,32,27.27%,27.27%
Atomic Diffusion From a Material Surface into a Grain Boundary,Atomic diffusion from a material surface into a grain boundary,H Gao,6,40.00%,40.00%
A Universal Law for Cell Uptake of One-Dimensional Nanomaterials,A universal law for cell uptake of one-dimensional nanomaterials,X Yi X Shi H Gao,51,33.33%,33.33%
Evolution of the Unoccupied State in Cs-Doped Copper Phthalocyanine,Evolution of the unoccupied states in Cs-doped copper phthalocyanine,H Ding Y Gao,35,44.44%,44.44%
Electronic Structure Modification of Copper Phthalocyanine (CuPc) Induced by Intensive Na Doping,Electronic structure modification of copper phthalocyanine (CuPc) induced by intensive Na doping,H Ding Y Gao,25,41.67%,41.67%
Spin Injection and Spin Dynamics at the CuPc/GaAs Interface,Spin injection and spin dynamics at the CuPc/GaAs interface studied with ultraviolet photoemission spectroscopy and two-photon photoemission spectroscopy,H Ding Y Gao M Cinchetti,23,66.67%,33.33%
Determination of spin injection and transport in a ferromagnet/organic semiconductor heterojunction by two-photon photoemission,Determination of spin injection and transport in a ferromagnet/organic semiconductor heterojunction by two-photon photoemission,M Cinchetti,219,100.00%,100.00%
Electronic structure at rubrene metal interfaces,Electronic structure at rubrene metal interfaces,H Ding Y Gao,24,100.00%,100.00%
Evolution of the Unoccupied States in Alkali Metal-doped Organic Semiconductor,Evolution of the unoccupied states in alkali metal-doped organic semiconductor,H Ding Y Gao,10,40.00%,40.00%
Electronic structure and interactions of LiF doped tris (8-hydroxyquinoline) aluminum (Alq),Electronic structure and interactions of LiF doped tris (8-hydroxyquinoline) aluminum (Alq),H Ding Y Gao F So,8,100.00%,100.00%
Inverse Square-Root Field Dependence of Conductivity in Organic Field-Effect Transistors,Inverse square-root field dependence of conductivity in organic field-effect transistors,JH Wei XR Wang,12,30.00%,30.00%
The effect of molybdenum oxide interlayer on organic photovoltaic cells,The effect of molybdenum oxide interlayer on organic photovoltaic cells,DY Kim J Subbiah F So,176,100.00%,100.00%
Aluminum phthalocyanine chloride/C-60 organic photovoltaic cells with high open-circuit voltages,Aluminum phthalocyanine chloride/C 60 organic photovoltaic cells with high open-circuit voltages,F So Y Gao,60,90.00%,81.82%
Fullerene/Thiol-Terminated Molecules,Fullerene/thiol-terminated molecules,,30,0.00%,0.00%
"New organic semiconductors for thin-film transistors: Synthesis, characterization, and performance of 4H-indeno[1,2-b]thiophene derivatives","New organic semiconductors for thin-film transistors: Synthesis, characterization, and performance of 4H-indeno [1, 2-b] thiophene derivatives",C Gao H Ding Y Gao,13,92.31%,75.00%
Surface Analytical Studies of Interfaces in Organic Semiconductor Devices,Surface analytical studies of interfaces in organic semiconductor devices,Y Gao,155,33.33%,33.33%
Energy level evolution of molybdenum trioxide inter-layer between indium-tin-oxide (ITO) and organic semiconductor,Energy level evolution of molybdenum trioxide interlayer between indium tin oxide and organic semiconductor,Irfan H Ding Y Gao DY Kim J Subbiah,84,76.92%,71.43%
Angle-resolved photoemission study of rubrene single crystal,Angle resolved photoemission study of rubrene single crystal,Y Gao H Ding I Irfan,0,85.71%,75.00%
Organic Schottky barrier solar cells based on MoOX/C60 junction,Role of the donor material and the donor–acceptor mixing ratio in increasing the efficiency of Schottky junction organic solar cells,S Sutty G Williams H Aziz,33,44.44%,20.00%
Energy level evolution of air and oxygen exposed molybdenum trioxide films,Energy level evolution of air and oxygen exposed molybdenum trioxide films,Irfan H Ding Y Gao DY Kim,134,100.00%,100.00%
Enhanced magnetic and conductive properties of Ba and Co co-doped BiFeO3 ceramics,Enhanced magnetic and conductive properties of Ba and Co co-doped BiFeO 3 ceramics,SY Wang HJ Wang,51,91.67%,84.62%
Modulation of electric conduction in La-Mg codoped multiferroic BiFeO3 ceramics,Modulation of electric conduction in La–Mg codoped multiferroic BiFeO 3 ceramics,SY Wang WF Liu,7,80.00%,72.73%
Giant photoconductivity induced by Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,YC Jiang JF Wang,8,100.00%,91.67%
Current induced abnormal electroresistance effect observed in epitaxial La0.9Hf0.1MnO3 thin films,Current induced abnormal electroresistance effect observed in epitaxial La0. 9Hf0. 1MnO3 thin films,L Wang,3,90.91%,76.92%
Exchange bias induced by the fully strained La2/3Ca1/3MnO3 dead layers,Exchange bias induced by the fully strained La2/3Ca1/3MnO3 dead layers,,0,100.00%,100.00%
Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,YC Jiang JF Wang,8,100.00%,100.00%
Transport properties of sol-gel derived La0.8Ba0.2MnO3/Nd:SrTiO3 heterojunctions,Transport properties of sol–gel derived La 0.8 Ba 0.2 MnO 3/Nd: SrTiO 3 heterojunctions,,1,71.43%,35.71%
Tunable strain effect on the charge/orbital ordering state in electron-doped La0.9Hf0.1MnO3 films,Tunable strain effect on the charge/orbital ordering state in electron-doped La 0.9 Hf 0.1 MnO 3 films,EJ Guo ZP Wu,0,91.67%,64.71%
Effects of lattice deformation on magnetic properties of electron-doped La0.8Hf0.2MnO3 thin films,Effects of lattice deformation on magnetic properties of electron-doped La0. 8Hf0. 2MnO3 thin films,ZP Wu YC Jiang,0,91.67%,78.57%
Effects of residual and tunable strain in thin films of La0.7Ba0.3MnO3,Effects of residual and tunable strain in thin films of La0. 7Ba0. 3MnO3,JF Wang ZP Wu,0,90.91%,76.92%
Electroresistance and current-induced metastable states in thin films of half-doped manganite Pr0.5Sr0.5MnO3,Electroresistance and current-induced metastable states in the thin film of half-doped manganite Pr0. 5Sr0. 5MnO3,JF Wang LP Chen,0,83.33%,66.67%
Modulation of persistent photoconductivity by electric-field-controlled strain in thin films of La0.39Pr0.24Ca0.37MnO3,Modulation of persistent photoconductivity by electric-field-controlled strain in thin films of La0. 39Pr0. 24Ca0. 37MnO3,JF Wang ZP Wu,16,91.67%,73.33%
Study of the transport properties of La0.8Ba0.2MnO3/SrTiO3:Nd heterojunctions under reverse bias,Study of the transport properties of La 0.8 Ba 0.2 MnO 3/SrTiO 3: Nd heterojunctions under reverse bias,,1,90.91%,55.56%
Tunable phase transition and photo-induced resistance in La 0.8Ca0.2MnO3/ferroelectric heterostructures,TUNABLE PHASE TRANSITION AND PHOTO-INDUCED RESISTANCE IN La 0.8 Ca 0.2 MnO 3/FERROELECTRIC HETEROSTRUCTURES,EJ Guo SY Wang ZP Wu,1,10.00%,7.14%
Probing the dead layer thickness and its effect on the structure and magnetic properties in La2/3Ca1/3MnO3 thin films,Probing the dead layer thickness and its effect on the structure and magnetic properties in La 2/3 Ca 1/3 MnO 3 thin films,J Li,6,94.44%,73.91%
Current-induced colossal electroresistance in La0.8Ba0.2MnO3 films fabricated by sol–gel method,Current-induced colossal electroresistance in La 0.8 Ba 0.2 MnO 3 films fabricated by sol–gel method,,3,90.00%,60.00%
Colossal electroresistance in La0.8Ca0.2MnO3 films on 0.7Pb(Mg1/3Nb2/3)O3-0.3PbTiO3 substrates,Colossal electroresistance in La0. 8Ca0. 2MnO3 films on 0.7 Pb (Mg1/3Nb2/3) O3-0.3 PbTiO3 substrates,SY Wang,6,75.00%,42.86%
Residual strains and optical properties of ZnO thin epilayers grown on r-sapphire planes,Residual strains and optical properties of ZnO thin epilayers grown on r-sapphire planes,SJ Xu JQ Ning,6,100.00%,100.00%
Epitaxial growth and magnetic response of La0.8Ca0.2MnO3 thin films grown on ultrathin SrTiO3 buffered GaAs substrates,Epitaxial growth and magnetic response of La0. 8Ca0. 2MnO3 thin films grown on ultrathin SrTiO3 buffered GaAs substrates,ZP Wu,1,93.75%,83.33%
Tunable positive magnetoresistance effect of Co-doped amorphous carbon films,Tunable positive magnetoresistance effect of Co-doped amorphous carbon films,ZP Wu SJ Xu,10,100.00%,100.00%
Influences of leakage currents on the transport properties and photoelectric effects in heterojunctions composed of colossal magnetoresistance manganites and Nb-doped titanates,Influences of leakage currents on the transport properties and photoelectric effects in heterojunctions composed of colossal magnetoresistance manganites and Nb …,JF Wang ZP Wu,0,90.48%,95.00%
Electronic Structure Modification of Copper Phthalocyanine (CuPc) Induced by Intensive Na Doping,Electronic structure modification of copper phthalocyanine (CuPc) induced by intensive Na doping,H Ding Y Gao,25,41.67%,41.67%
Spin Injection and Spin Dynamics at the CuPc/GaAs Interface,Spin injection and spin dynamics at the CuPc/GaAs interface studied with ultraviolet photoemission spectroscopy and two-photon photoemission spectroscopy,H Ding Y Gao M Cinchetti,23,66.67%,33.33%
Determination of spin injection and transport in a ferromagnet/organic semiconductor heterojunction by two-photon photoemission,Determination of spin injection and transport in a ferromagnet/organic semiconductor heterojunction by two-photon photoemission,M Cinchetti,219,100.00%,100.00%
Electronic structure at rubrene metal interfaces,Electronic structure at rubrene metal interfaces,H Ding Y Gao,24,100.00%,100.00%
Evolution of the Unoccupied States in Alkali Metal-doped Organic Semiconductor,Evolution of the unoccupied states in alkali metal-doped organic semiconductor,H Ding Y Gao,10,40.00%,40.00%
Electronic structure and interactions of LiF doped tris (8-hydroxyquinoline) aluminum (Alq),Electronic structure and interactions of LiF doped tris (8-hydroxyquinoline) aluminum (Alq),H Ding Y Gao F So,8,100.00%,100.00%
Inverse Square-Root Field Dependence of Conductivity in Organic Field-Effect Transistors,Inverse square-root field dependence of conductivity in organic field-effect transistors,JH Wei XR Wang,12,30.00%,30.00%
The effect of molybdenum oxide interlayer on organic photovoltaic cells,The effect of molybdenum oxide interlayer on organic photovoltaic cells,DY Kim J Subbiah F So,176,100.00%,100.00%
Aluminum phthalocyanine chloride/C-60 organic photovoltaic cells with high open-circuit voltages,Aluminum phthalocyanine chloride/C 60 organic photovoltaic cells with high open-circuit voltages,F So Y Gao,60,90.00%,81.82%
Fullerene/Thiol-Terminated Molecules,Fullerene/thiol-terminated molecules,,30,0.00%,0.00%
"New organic semiconductors for thin-film transistors: Synthesis, characterization, and performance of 4H-indeno[1,2-b]thiophene derivatives","New organic semiconductors for thin-film transistors: Synthesis, characterization, and performance of 4H-indeno [1, 2-b] thiophene derivatives",C Gao H Ding Y Gao,13,92.31%,75.00%
Surface Analytical Studies of Interfaces in Organic Semiconductor Devices,Surface analytical studies of interfaces in organic semiconductor devices,Y Gao,155,33.33%,33.33%
Energy level evolution of molybdenum trioxide inter-layer between indium-tin-oxide (ITO) and organic semiconductor,Energy level evolution of molybdenum trioxide interlayer between indium tin oxide and organic semiconductor,Irfan H Ding Y Gao DY Kim J Subbiah,84,76.92%,71.43%
Angle-resolved photoemission study of rubrene single crystal,Angle resolved photoemission study of rubrene single crystal,Y Gao H Ding I Irfan,0,85.71%,75.00%
Organic Schottky barrier solar cells based on MoOX/C60 junction,Role of the donor material and the donor–acceptor mixing ratio in increasing the efficiency of Schottky junction organic solar cells,S Sutty G Williams H Aziz,33,44.44%,20.00%
Energy level evolution of air and oxygen exposed molybdenum trioxide films,Energy level evolution of air and oxygen exposed molybdenum trioxide films,Irfan H Ding Y Gao DY Kim,134,100.00%,100.00%
Enhanced magnetic and conductive properties of Ba and Co co-doped BiFeO3 ceramics,Enhanced magnetic and conductive properties of Ba and Co co-doped BiFeO 3 ceramics,SY Wang HJ Wang,51,91.67%,84.62%
Modulation of electric conduction in La-Mg codoped multiferroic BiFeO3 ceramics,Modulation of electric conduction in La–Mg codoped multiferroic BiFeO 3 ceramics,SY Wang WF Liu,7,80.00%,72.73%
Giant photoconductivity induced by Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,YC Jiang JF Wang,8,100.00%,91.67%
Current induced abnormal electroresistance effect observed in epitaxial La0.9Hf0.1MnO3 thin films,Current induced abnormal electroresistance effect observed in epitaxial La0. 9Hf0. 1MnO3 thin films,L Wang,3,90.91%,76.92%
Exchange bias induced by the fully strained La2/3Ca1/3MnO3 dead layers,Exchange bias induced by the fully strained La2/3Ca1/3MnO3 dead layers,,0,100.00%,100.00%
Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,Giant photoconductivity induced by plasmonic Co nanoparticles in Co-doped amorphous carbon/silicon heterostructures,YC Jiang JF Wang,8,100.00%,100.00%
Transport properties of sol-gel derived La0.8Ba0.2MnO3/Nd:SrTiO3 heterojunctions,Transport properties of sol–gel derived La 0.8 Ba 0.2 MnO 3/Nd: SrTiO 3 heterojunctions,,1,71.43%,35.71%
Tunable strain effect on the charge/orbital ordering state in electron-doped La0.9Hf0.1MnO3 films,Tunable strain effect on the charge/orbital ordering state in electron-doped La 0.9 Hf 0.1 MnO 3 films,EJ Guo ZP Wu,0,91.67%,64.71%
Effects of lattice deformation on magnetic properties of electron-doped La0.8Hf0.2MnO3 thin films,Effects of lattice deformation on magnetic properties of electron-doped La0. 8Hf0. 2MnO3 thin films,ZP Wu YC Jiang,0,91.67%,78.57%
Effects of residual and tunable strain in thin films of La0.7Ba0.3MnO3,Effects of residual and tunable strain in thin films of La0. 7Ba0. 3MnO3,JF Wang ZP Wu,0,90.91%,76.92%
Electroresistance and current-induced metastable states in thin films of half-doped manganite Pr0.5Sr0.5MnO3,Electroresistance and current-induced metastable states in the thin film of half-doped manganite Pr0. 5Sr0. 5MnO3,JF Wang LP Chen,0,83.33%,66.67%
Modulation of persistent photoconductivity by electric-field-controlled strain in thin films of La0.39Pr0.24Ca0.37MnO3,Modulation of persistent photoconductivity by electric-field-controlled strain in thin films of La0. 39Pr0. 24Ca0. 37MnO3,JF Wang ZP Wu,16,91.67%,73.33%
Study of the transport properties of La0.8Ba0.2MnO3/SrTiO3:Nd heterojunctions under reverse bias,Study of the transport properties of La 0.8 Ba 0.2 MnO 3/SrTiO 3: Nd heterojunctions under reverse bias,,1,90.91%,55.56%
Tunable phase transition and photo-induced resistance in La 0.8Ca0.2MnO3/ferroelectric heterostructures,TUNABLE PHASE TRANSITION AND PHOTO-INDUCED RESISTANCE IN La 0.8 Ca 0.2 MnO 3/FERROELECTRIC HETEROSTRUCTURES,EJ Guo SY Wang ZP Wu,1,10.00%,7.14%
Probing the dead layer thickness and its effect on the structure and magnetic properties in La2/3Ca1/3MnO3 thin films,Probing the dead layer thickness and its effect on the structure and magnetic properties in La 2/3 Ca 1/3 MnO 3 thin films,J Li,6,94.44%,73.91%
Current-induced colossal electroresistance in La0.8Ba0.2MnO3 films fabricated by sol–gel method,Current-induced colossal electroresistance in La 0.8 Ba 0.2 MnO 3 films fabricated by sol–gel method,,3,90.00%,60.00%
Colossal electroresistance in La0.8Ca0.2MnO3 films on 0.7Pb(Mg1/3Nb2/3)O3-0.3PbTiO3 substrates,Colossal electroresistance in La0. 8Ca0. 2MnO3 films on 0.7 Pb (Mg1/3Nb2/3) O3-0.3 PbTiO3 substrates,SY Wang,6,75.00%,42.86%
Residual strains and optical properties of ZnO thin epilayers grown on r-sapphire planes,Residual strains and optical properties of ZnO thin epilayers grown on r-sapphire planes,SJ Xu JQ Ning,6,100.00%,100.00%
